Baseline 100%T,,Baseline 0%T,,Fresh18MohmDI-RO,,Fresh18MohmDI-RO1,,Fresh18MohmDI-RO2,,SouthTank,,SouthTank1,,SouthTank2,,NorthTank,,NorthTank1,,NorthTank2,,Target_20260713_1,,Target_20260713_2,,Target_20260713_3,,Target_2024-09-27_1,,Target_2024-09-27_2,,Target_2024-09-27_3,,Fresh18MohmDI-RO-after,,Fresh18MohmDI-RO-after1,,Fresh18MohmDI-RO-after2,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
254.9850922,73.92658997,254.9850922,0.007544037886,254.9850922,-5.901599798E-005,254.9850922,-7.030060078E-005,254.9850922,-1.532422357E-005,254.9850922,0.01612992212,254.9850922,0.01628208719,254.9850922,0.01609448716,254.9850922,0.05074011907,254.9850922,0.05093814805,254.9850922,0.05040883273,254.9850922,0.001320896787,254.9850922,0.001298256102,254.9850922,0.001380334375,254.9850922,0.01697606593,254.9850922,0.01696678065,254.9850922,0.01692002825,254.9850922,0.0004567650612,254.9850922,0.0004971396993,254.9850922,0.0004714840034,
253.9979858,73.80119324,253.9979858,0.006772365887,253.9979858,9.643593512E-005,253.9979858,7.714703679E-005,253.9979858,5.558073099E-005,253.9979858,0.01706266962,253.9979858,0.01719574444,253.9979858,0.01700069755,253.9979858,0.05294723809,253.9979858,0.05325479805,253.9979858,0.05259468779,253.9979858,0.001550434506,253.9979858,0.001484843669,253.9979858,0.001497909077,253.9979858,0.0176890865,253.9979858,0.0177994296,253.9979858,0.0177076105,253.9979858,0.0006251039449,253.9979858,0.0005989222554,253.9979858,0.0006224598037,
253.0108185,73.69886017,253.0108185,0.007584170904,253.0108185,1.252898983E-005,253.0108185,4.626068767E-005,253.0108185,8.82720451E-006,253.0108185,0.0177572798,253.0108185,0.01787886024,253.0108185,0.01774377003,253.0108185,0.0549758561,253.0108185,0.05509679765,253.0108185,0.05451499298,253.0108185,0.001672784681,253.0108185,0.001657375367,253.0108185,0.001644409029,253.0108185,0.01852641813,253.0108185,0.01847514883,253.0108185,0.01841794327,253.0108185,0.0005521361018,253.0108185,0.0005744269583,253.0108185,0.0005839656806,
251.984024,73.62779999,251.984024,0.006086871959,251.984024,-3.80507081E-005,251.984024,4.079820064E-005,251.984024,7.248131624E-006,251.984024,0.01837243885,251.984024,0.01853079535,251.984024,0.01833090745,251.984024,0.05684401095,251.984024,0.05693165213,251.984024,0.05640008673,251.984024,0.001681412105,251.984024,0.00160865637,251.984024,0.001640667324,251.984024,0.01896851324,251.984024,0.01899250038,251.984024,0.01896172576,251.984024,0.0005144257448,251.984024,0.0005910939653,251.984024,0.0005782890948,
250.9966125,73.45851135,250.9966125,0.008752322756,250.9966125,-7.455094874E-006,250.9966125,3.701851165E-005,250.9966125,7.466154784E-005,250.9966125,0.01935592294,250.9966125,0.01942851953,250.9966125,0.0192901846,250.9966125,0.05940952525,250.9966125,0.05954400077,250.9966125,0.05892181769,250.9966125,0.001550928107,250.9966125,0.001506325207,250.9966125,0.001503753592,250.9966125,0.01951723732,250.9966125,0.0195764564,250.9966125,0.01948117465,250.9966125,0.0005511252675,250.9966125,0.0005510215997,250.9966125,0.0005460711545,
250.0091705,73.33528137,250.0091705,0.007175917737,250.0091705,-6.471444067E-006,250.0091705,7.315990661E-005,250.0091705,-3.515172284E-005,250.0091705,0.02037351578,250.0091705,0.02044733986,250.0091705,0.02030406892,250.0091705,0.06219996512,250.0091705,0.06226094067,250.0091705,0.0616908893,250.0091705,0.001537912991,250.0091705,0.001530769165,250.0091705,0.001488791779,250.0091705,0.02024670318,250.0091705,0.02027648501,250.0091705,0.02020675689,250.0091705,0.0005810625735,250.0091705,0.0006162123755,250.0091705,0.000655098178,
248.9821014,73.21603394,248.9821014,0.009572060779,248.9821014,-3.774010111E-005,248.9821014,-3.654944885E-005,248.9821014,-3.421990186E-005,248.9821014,0.02136913314,248.9821014,0.02146776766,248.9821014,0.02132674307,248.9821014,0.06480390579,248.9821014,0.06500090659,248.9821014,0.06425577402,248.9821014,0.001505987486,248.9821014,0.001474661753,248.9821014,0.001482895575,248.9821014,0.02092260495,248.9821014,0.02093355171,248.9821014,0.02090073936,248.9821014,0.000550762401,248.9821014,0.0005455009523,248.9821014,0.0005782890948,
247.9944,73.12709808,247.9944,0.007735826541,247.9944,1.379744026E-005,247.9944,1.638612775E-005,247.9944,4.494036693E-005,247.9944,0.02244166657,247.9944,0.02254395187,247.9944,0.02238052897,247.9944,0.06750348955,247.9944,0.06761112809,247.9944,0.06692649424,247.9944,0.001558721764,247.9944,0.001559708966,247.9944,0.001554149436,247.9944,0.02155230567,247.9944,0.02158734575,247.9944,0.02152439579,247.9944,0.0006136460579,247.9944,0.0006664535031,247.9944,0.0006776794908,
247.0066681,73.02606964,247.0066681,0.006229597609,247.0066681,-6.740183017E-005,247.0066681,-5.875717397E-005,247.0066681,-7.956617628E-005,247.0066681,0.02329914644,247.0066681,0.02343523875,247.0066681,0.02324973978,247.0066681,0.06975948811,247.0066681,0.06972879171,247.0066681,0.0691806674,247.0066681,0.001599640702,247.0066681,0.001583350589,247.0066681,0.001519027632,247.0066681,0.02201974206,247.0066681,0.02210027538,247.0066681,0.02205070667,247.0066681,0.0005616225535,247.0066681,0.0005537949619,247.0066681,0.0005148404161,
246.0187988,72.87171936,246.0187988,0.006632247008,246.0187988,1.938902278E-005,246.0187988,2.736233E-005,246.0187988,-1.85339577E-005,246.0187988,0.02474452928,246.0187988,0.02486542426,246.0187988,0.02468049154,246.0187988,0.07341015339,246.0187988,0.07337680459,246.0187988,0.07277015597,246.0187988,0.001862263074,246.0187988,0.001832549227,246.0187988,0.00186416076,246.0187988,0.02302547731,246.0187988,0.02305454761,246.0187988,0.02298980393,246.0187988,0.0005665731733,246.0187988,0.0005994925159,246.0187988,0.0006566277589,
244.9913177,72.71533966,244.9913177,0.00941317156,244.9913177,3.88289692E-007,244.9913177,1.118288219E-005,244.9913177,-5.057823728E-005,244.9913177,0.02632943168,244.9913177,0.0264381133,244.9913177,0.02631636895,244.9913177,0.07750002295,244.9913177,0.07755228877,244.9913177,0.07681121677,244.9913177,0.001802005689,244.9913177,0.001838138327,244.9913177,0.001781627187,244.9913177,0.02374651097,244.9913177,0.02378312126,244.9913177,0.02365457453,244.9913177,0.0006381953717,244.9913177,0.0005960967974,244.9913177,0.0006395953242,
244.0032806,72.60020447,244.0032806,0.007634078618,244.0032806,2.345331995E-005,244.0032806,-8.64582762E-006,244.0032806,-2.293436228E-005,244.0032806,0.02787393332,244.0032806,0.02800787799,244.0032806,0.02786112577,244.0032806,0.08150817454,244.0032806,0.08158469945,244.0032806,0.08085343242,244.0032806,0.001831405447,244.0032806,0.001833433053,244.0032806,0.001782718813,244.0032806,0.0244518742,244.0032806,0.02443369105,244.0032806,0.02439740859,244.0032806,0.0006991989212,244.0032806,0.0006270481972,244.0032806,0.0007117481437,
243.0151215,72.49461365,243.0151215,0.002953492338,243.0151215,-1.962112037E-005,243.0151215,-1.28392503E-005,243.0151215,-1.056134624E-005,243.0151215,0.02906293608,243.0151215,0.02916529961,243.0151215,0.02903409675,243.0151215,0.08459632099,243.0151215,0.08456867188,243.0151215,0.08387325704,243.0151215,0.001759612234,243.0151215,0.001731750672,243.0151215,0.001724421745,243.0151215,0.02482973598,243.0151215,0.02481337264,243.0151215,0.02480498515,243.0151215,0.0005661325413,243.0151215,0.0006198156625,243.0151215,0.0006721053505,
241.9873657,72.36006927,241.9873657,0.006430977955,241.9873657,-8.594056453E-006,241.9873657,1.853474896E-005,241.9873657,-2.283082358E-005,241.9873657,0.03063898161,241.9873657,0.03073932789,241.9873657,0.03056757152,241.9873657,0.08860582858,241.9873657,0.08846357465,241.9873657,0.08775286376,241.9873657,0.001784096472,241.9873657,0.001694665407,241.9873657,0.001777936239,241.9873657,0.02546713501,241.9873657,0.02542291582,241.9873657,0.02540463768,241.9873657,0.0006381176063,241.9873657,0.0006475540577,241.9873657,0.0006292776088,
240.999054,72.23574829,240.999054,0.004947678652,240.999054,-2.019058593E-005,240.999054,-3.158076652E-006,240.999054,-8.086023445E-005,240.999054,0.03233336285,240.999054,0.03240166232,240.999054,0.03228724003,240.999054,0.09289474785,240.999054,0.09283797443,240.999054,0.09211329371,240.999054,0.001775908866,240.999054,0.001714208163,240.999054,0.001791998278,240.999054,0.02601539716,240.999054,0.0259996485,240.999054,0.02589838579,240.999054,0.0005409133737,240.999054,0.0005847692373,240.999054,0.0006546833902,
240.0106354,72.09586334,240.0106354,0.005606077146,240.0106354,5.599495853E-005,240.0106354,1.713684833E-005,240.0106354,5.809199865E-005,240.0106354,0.0342120789,240.0106354,0.03425260633,240.0106354,0.03421515971,240.0106354,0.09762501717,240.0106354,0.09756917506,240.0106354,0.09695401788,240.0106354,0.001921852701,240.0106354,0.001883243327,240.0106354,0.001930120983,240.0106354,0.02666131034,240.0106354,0.02672836557,240.0106354,0.02669690177,240.0106354,0.0006863908493,240.0106354,0.0006534130662,240.0106354,0.0007667976315,
238.982605,71.95448303,238.982605,0.004742258228,238.982605,-4.974998228E-005,238.982605,3.109015961E-005,238.982605,3.494746488E-005,238.982605,0.03598417342,238.982605,0.03611332923,238.982605,0.03597138077,238.982605,0.1021621227,238.982605,0.1020945311,238.982605,0.1013573557,238.982605,0.001975521678,238.982605,0.001988081727,238.982605,0.001978798071,238.982605,0.02729479037,238.982605,0.02731598727,238.982605,0.02725664154,238.982605,0.0006767720915,238.982605,0.0007007545792,238.982605,0.0007828237722,
237.9940033,71.81774139,237.9940033,0.007736450993,237.9940033,-6.046541239E-005,237.9940033,-5.927482198E-005,237.9940033,-4.307211566E-005,237.9940033,0.03765429556,237.9940033,0.03771420568,237.9940033,0.03753063455,237.9940033,0.1063134298,237.9940033,0.1062700823,237.9940033,0.105458729,237.9940033,0.001940859715,237.9940033,0.00200485508,237.9940033,0.00193784351,237.9940033,0.02770300023,237.9940033,0.02771809325,237.9940033,0.02758285776,237.9940033,0.0006187787512,237.9940033,0.0006675423938,237.9940033,0.0007290686481,
237.0053101,71.70641327,237.0053101,0.009476101026,237.0053101,6.715339259E-005,237.0053101,0.0001115828563,237.0053101,4.838356836E-005,237.0053101,0.03960002959,237.0053101,0.03972246498,237.0053101,0.0395500958,237.0053101,0.1110760123,237.0053101,0.1109922379,237.0053101,0.1102620065,237.0053101,0.002179440809,237.0053101,0.002142681507,237.0053101,0.002176787006,237.0053101,0.02841590159,237.0053101,0.02836972475,237.0053101,0.02830780111,237.0053101,0.0008071752382,237.0053101,0.0007817864534,237.0053101,0.0008557265974,
236.0165558,71.60676575,236.0165558,0.007831034251,236.0165558,-2.195074558E-005,236.0165558,1.7706363E-005,236.0165558,-4.736873962E-005,236.0165558,0.04129467532,236.0165558,0.0414272435,236.0165558,0.04117706046,236.0165558,0.1152708456,236.0165558,0.1151422262,236.0165558,0.1143319234,236.0165558,0.002124940278,236.0165558,0.002185034333,236.0165558,0.00216310285,236.0165558,0.02885374427,236.0165558,0.02890664153,236.0165558,0.02874642052,236.0165558,0.000780463859,236.0165558,0.0007430966944,236.0165558,0.0008021699614,
234.9881287,71.52082062,234.9881287,0.009294414893,234.9881287,3.740683678E-005,234.9881287,2.847457381E-007,234.9881287,-6.087953079E-005,234.9881287,0.04322016612,234.9881287,0.04330189526,234.9881287,0.04317902029,234.9881287,0.1198926494,234.9881287,0.1198265031,234.9881287,0.1189846173,234.9881287,0.00224141567,234.9881287,0.002275737468,234.9881287,0.002265250543,234.9881287,0.02935616672,234.9881287,0.02938804589,234.9881287,0.02924356796,234.9881287,0.000731013366,234.9881287,0.0007112295716,234.9881287,0.0008428361034,
233.9991455,71.46779633,233.9991455,0.005425671116,233.9991455,1.462581804E-005,233.9991455,1.87677324E-005,233.9991455,-5.585832696E-005,233.9991455,0.04475259408,233.9991455,0.04483989254,233.9991455,0.04477182031,233.9991455,0.1234399751,233.9991455,0.1233408898,233.9991455,0.1225881726,233.9991455,0.002296737628,233.9991455,0.002355059609,233.9991455,0.002374345902,233.9991455,0.02965186909,233.9991455,0.02969577163,233.9991455,0.02963294089,233.9991455,0.0007353695692,233.9991455,0.0007543246611,233.9991455,0.0008324098308,
233.0101166,71.38876343,233.0101166,0.01565327495,233.0101166,1.625669211E-005,233.0101166,7.144586107E-006,233.0101166,-5.130295904E-005,233.0101166,0.04688973352,233.0101166,0.04699831828,233.0101166,0.04697757959,233.0101166,0.1281517595,233.0101166,0.1281058639,233.0101166,0.1273182929,233.0101166,0.00244501722,233.0101166,0.00237288815,233.0101166,0.002411567373,233.0101166,0.03010066971,233.0101166,0.03015865758,233.0101166,0.03010846674,233.0101166,0.0008241105243,233.0101166,0.0007870767149,233.0101166,0.0008811196894,
231.9814301,71.27267456,231.9814301,0.009273958392,231.9814301,6.314046914E-005,231.9814301,4.434492803E-005,231.9814301,1.216657529E-005,231.9814301,0.04921042919,231.9814301,0.04931347817,231.9814301,0.04921373725,231.9814301,0.1331170499,231.9814301,0.1328606308,231.9814301,0.132095024,231.9814301,0.002428643405,231.9814301,0.002512732055,231.9814301,0.002511325991,231.9814301,0.03045357578,231.9814301,0.03052146919,231.9814301,0.03039074503,231.9814301,0.0008362223743,231.9814301,0.0007576956996,231.9814301,0.0009342191042,
230.9922028,71.12430573,230.9922028,0.00782680884,230.9922028,-6.34159951E-005,230.9922028,-5.130295904E-005,230.9922028,-0.0001396582229,230.9922028,0.05139045045,230.9922028,0.05153695121,230.9922028,0.05144543573,230.9922028,0.1377638876,230.9922028,0.137604937,230.9922028,0.1367658228,230.9922028,0.002419064054,230.9922028,0.002433797577,230.9922028,0.002402977319,230.9922028,0.03069932014,230.9922028,0.03074452467,230.9922028,0.03061823361,230.9922028,0.0007014027797,230.9922028,0.0006767979939,230.9922028,0.000724090205,
230.0029144,71.00350952,230.0029144,0.008186338469,230.0029144,-1.159675867E-005,230.0029144,1.061325975E-006,230.0029144,4.794346023E-005,230.0029144,0.05405227467,230.0029144,0.05423926935,230.0029144,0.05406491086,230.0029144,0.1428754479,230.0029144,0.1427811086,230.0029144,0.1418682784,230.0029144,0.002674212446,230.0029144,0.002698852448,230.0029144,0.002649730071,230.0029144,0.03113482706,230.0029144,0.03120007552,230.0029144,0.03108549491,230.0029144,0.0008300756454,230.0029144,0.0008862555842,230.0029144,0.0009560107137,
229.0134888,70.89128876,229.0134888,0.01190276537,229.0134888,-3.344338256E-005,229.0134888,-2.345205394E-005,229.0134888,-0.0001359318267,229.0134888,0.05592257529,229.0134888,0.05604225025,229.0134888,0.05581812188,229.0134888,0.1463222504,229.0134888,0.1460898668,229.0134888,0.1453446299,229.0134888,0.002544002607,229.0134888,0.002642984502,229.0134888,0.002668482251,229.0134888,0.03132233396,229.0134888,0.03130288795,229.0134888,0.03123985045,229.0134888,0.0007359141018,229.0134888,0.0007032436552,229.0134888,0.0009034014656,
227.9844055,70.73190308,227.9844055,0.009722424671,227.9844055,-0.0001062230222,227.9844055,1.884539415E-005,227.9844055,-0.0001327229693,227.9844055,0.058836326,227.9844055,0.05881056562,227.9844055,0.05871839821,227.9844055,0.1515655816,227.9844055,0.1514008045,227.9844055,0.1506374776,227.9844055,0.002631785814,227.9844055,0.002696091542,227.9844055,0.00264980807,227.9844055,0.03163385764,227.9844055,0.03139387071,227.9844055,0.03150866926,227.9844055,0.0008586575277,227.9844055,0.000735110254,227.9844055,0.0007280833088,
226.994873,70.53982544,226.994873,0.01140048634,226.994873,1.560951932E-005,226.994873,-3.675651897E-005,226.994873,-7.257819379E-005,226.994873,0.06316563487,226.994873,0.06320308894,226.994873,0.06308402866,226.994873,0.1592873335,226.994873,0.1591841727,226.994873,0.1584298313,226.994873,0.002807587618,226.994873,0.00284007797,226.994873,0.002811417449,226.994873,0.0319117792,226.994873,0.03191102669,226.994873,0.03181297332,226.994873,0.0006991211558,226.994873,0.0007056031027,226.994873,0.0008460521931,
226.005188,70.35597992,226.005188,0.005076989066,226.005188,-1.382288701E-005,226.005188,-3.960372487E-005,226.005188,1.975144369E-005,226.005188,0.0672468096,226.005188,0.06736172736,226.005188,0.06719498336,226.005188,0.1663238704,226.005188,0.166307494,226.005188,0.165567264,226.005188,0.002923386404,226.005188,0.0029333157,226.005188,0.002927399706,226.005188,0.03217335045,226.005188,0.03215564787,226.005188,0.03203738853,226.005188,0.0007467010291,226.005188,0.000717504241,226.005188,0.0008633781108,
225.0154724,70.16064453,225.0154724,0.005304195452,225.0154724,1.291729041E-005,225.0154724,1.480702667E-005,225.0154724,-4.845582953E-005,225.0154724,0.07197810709,225.0154724,0.07200673223,225.0154724,0.0718454048,225.0154724,0.1741513759,225.0154724,0.1741191745,225.0154724,0.1734618843,225.0154724,0.003035670845,225.0154724,0.003082073526,225.0154724,0.002946059918,225.0154724,0.0324977003,225.0154724,0.03246874362,225.0154724,0.03233869001,225.0154724,0.0007459490444,225.0154724,0.0008200127631,225.0154724,0.0008552597137,
223.9860382,69.99136353,223.9860382,0.0056775501,223.9860382,3.054651825E-005,223.9860382,3.150436532E-005,223.9860382,-6.745359133E-005,223.9860382,0.0763470009,223.9860382,0.07636166364,223.9860382,0.07627337426,223.9860382,0.1816052198,223.9860382,0.1815269738,223.9860382,0.1807147413,223.9860382,0.003177475417,223.9860382,0.003141700523,223.9860382,0.003099306487,223.9860382,0.03270416334,223.9860382,0.032705836,223.9860382,0.03260400519,223.9860382,0.000798668887,223.9860382,0.0008010807214,223.9860382,0.0009285638807,
222.9961243,69.81807709,222.9961243,0.008444757201,222.9961243,6.047383067E-005,222.9961243,3.748450035E-005,222.9961243,-8.179888937E-006,222.9961243,0.08189316094,222.9961243,0.08194555342,222.9961243,0.08178915083,222.9961243,0.1906136274,222.9961243,0.1906384826,222.9961243,0.1899660975,222.9961243,0.003314396134,222.9961243,0.003316456918,222.9961243,0.003286121879,222.9961243,0.03306988999,222.9961243,0.03300667927,222.9961243,0.03295945376,222.9961243,0.0008237215225,222.9961243,0.000748775492,222.9961243,0.0009535461431,
222.006134,69.59687042,222.006134,0.0101659596,222.006134,4.998868098E-005,222.006134,-8.231660104E-006,222.006134,1.038039773E-005,222.006134,0.08783210814,222.006134,0.08789853007,222.006134,0.08769530058,222.006134,0.2005649954,222.006134,0.2003676593,222.006134,0.1997957975,222.006134,0.00328620011,222.006134,0.003380916314,222.006134,0.003335655434,222.006134,0.03327480704,222.006134,0.03326779231,222.006134,0.03321072832,222.006134,0.0007917446783,222.006134,0.0008007954457,222.006134,0.0009236091282,
221.0160522,69.36064148,221.0160522,0.008810669184,221.0160522,3.445559196E-005,221.0160522,-1.258039811E-005,221.0160522,4.121241727E-005,221.0160522,0.09518864006,221.0160522,0.09527860582,221.0160522,0.09510124475,221.0160522,0.2123725563,221.0160522,0.2125099897,221.0160522,0.2117226869,221.0160522,0.003472547978,221.0160522,0.003432130441,221.0160522,0.003426468698,221.0160522,0.03363522515,221.0160522,0.0336943008,221.0160522,0.03358666971,221.0160522,0.0008493461646,221.0160522,0.0008091462078,221.0160522,0.0008975650417,
219.9862671,69.13757324,219.9862671,0.008807623759,219.9862671,4.110886221E-005,219.9862671,1.959612018E-005,219.9862671,-3.385752643E-005,219.9862671,0.1019072011,219.9862671,0.1019228771,219.9862671,0.1017655283,219.9862671,0.223053664,219.9862671,0.2232282311,219.9862671,0.2225227207,219.9862671,0.003488282673,219.9862671,0.003532150295,219.9862671,0.003564668819,219.9862671,0.03401141986,219.9862671,0.03406371921,219.9862671,0.03391291946,219.9862671,0.0008146443288,219.9862671,0.0007604703424,219.9862671,0.0008514989167,
218.9960327,68.9471283,218.9960327,0.003693023697,218.9960327,-3.19938772E-005,218.9960327,-4.918055492E-005,218.9960327,-2.769710227E-005,218.9960327,0.1085655093,218.9960327,0.1084720194,218.9960327,0.1084188595,218.9960327,0.2336808294,218.9960327,0.2337091118,218.9960327,0.2331265062,218.9960327,0.003627102822,218.9960327,0.003562215483,218.9960327,0.003666702891,218.9960327,0.03427899256,218.9960327,0.03430686519,218.9960327,0.03425137326,218.9960327,0.0007348509389,218.9960327,0.0007299243007,218.9960327,0.0009022082668,
218.0056915,68.75489044,218.0056915,0.005735995714,218.0056915,-2.728295294E-005,218.0056915,3.564644067E-005,218.0056915,-1.30981025E-005,218.0056915,0.1162309498,218.0056915,0.1162276641,218.0056915,0.1161174327,218.0056915,0.2459880263,218.0056915,0.2461520731,218.0056915,0.2456568033,218.0056915,0.003773983568,218.0056915,0.003789598588,218.0056915,0.003768369323,218.0056915,0.034760084,218.0056915,0.03473585472,218.0056915,0.03466903791,218.0056915,0.0007245828747,218.0056915,0.0008052042103,218.0056915,0.0008940373082,
217.015274,68.5319519,217.015274,0.00668728631,217.015274,-0.000105498395,217.015274,-4.032846482E-005,217.015274,-7.454519073E-005,217.015274,0.1250261366,217.015274,0.1247070655,217.015274,0.1247138977,217.015274,0.2598576248,217.015274,0.2599188387,217.015274,0.2592996955,217.015274,0.003928462975,217.015274,0.003929821309,217.015274,0.003935959656,217.015274,0.0353109464,217.015274,0.03527163714,217.015274,0.03513579816,217.015274,0.0006998730823,217.015274,0.0008184307371,217.015274,0.000912143325,
215.9851532,68.30426025,215.9851532,0.006912610028,215.9851532,-2.583342757E-005,215.9851532,1.030273779E-005,215.9851532,-2.888777999E-005,215.9851532,0.1342110038,215.9851532,0.13414599,215.9851532,0.1340074986,215.9851532,0.2744952738,215.9851532,0.2746278346,215.9851532,0.2738380432,215.9851532,0.004069853574,215.9851532,0.004132098984,215.9851532,0.004071787465,215.9851532,0.03596359119,215.9851532,0.03596775234,215.9851532,0.03591036052,215.9851532,0.0008639487205,215.9851532,0.0008359370986,215.9851532,0.0009494471597,
214.9945679,68.09685516,214.9945679,0.008272393607,214.9945679,-7.713950254E-006,214.9945679,5.079124094E-005,214.9945679,1.783579864E-005,214.9945679,0.1426758617,214.9945679,0.1425708979,214.9945679,0.1423674226,214.9945679,0.2876222134,214.9945679,0.287771374,214.9945679,0.2871981561,214.9945679,0.004212493077,214.9945679,0.004216884263,214.9945679,0.004247833509,214.9945679,0.03659544513,214.9945679,0.03657916933,214.9945679,0.03644398972,214.9945679,0.0008196756244,214.9945679,0.0008458187804,214.9945679,0.0009763764683,
214.0039063,67.93348694,214.0039063,0.003667877056,214.0039063,2.138233685E-005,214.0039063,1.830176552E-005,214.0039063,-2.717941607E-005,214.0039063,0.149704963,214.0039063,0.149596855,214.0039063,0.149412632,214.0039063,0.2989555299,214.0039063,0.2991208136,214.0039063,0.2984283566,214.0039063,0.004264197312,214.0039063,0.004315829836,214.0039063,0.004286235198,214.0039063,0.0370789133,214.0039063,0.03716429323,214.0039063,0.03699614853,214.0039063,0.0007838869933,214.0039063,0.0008344587404,214.0039063,0.0009070071392,
213.0131836,67.75618744,213.0131836,0.003866745159,213.0131836,8.07717297E-005,213.0131836,4.569113662E-005,213.0131836,0.0001492323645,213.0131836,0.1588683724,213.0131836,0.1586594731,213.0131836,0.1583956927,213.0131836,0.313087821,213.0131836,0.3131723106,213.0131836,0.3124346435,213.0131836,0.004615548998,213.0131836,0.004586588126,213.0131836,0.004573822021,213.0131836,0.0379627645,213.0131836,0.03805238754,213.0131836,0.0378824845,213.0131836,0.0009895303519,213.0131836,0.0009058398427,213.0131836,0.001053385786,
211.9826965,67.50154114,211.9826965,0.005324264057,211.9826965,8.70632357E-005,211.9826965,0.0001079320136,211.9826965,2.148540716E-006,211.9826965,0.167940557,211.9826965,0.1679357439,211.9826965,0.1677985936,211.9826965,0.3276791871,211.9826965,0.3280340433,211.9826965,0.3271577954,211.9826965,0.004742848687,211.9826965,0.004765172489,211.9826965,0.004680881742,211.9826965,0.03887412325,211.9826965,0.03885643184,211.9826965,0.03873005137,211.9826965,0.0009262291715,211.9826965,0.0008810159634,211.9826965,0.001036233967,
210.9917908,67.27716827,210.9917908,0.006662545726,210.9917908,9.11281677E-005,210.9917908,8.336082101E-005,210.9917908,7.657744572E-005,210.9917908,0.1774012148,210.9917908,0.1773997694,210.9917908,0.1773092747,210.9917908,0.3423422575,210.9917908,0.3428250253,210.9917908,0.3421653807,210.9917908,0.004980251193,210.9917908,0.005035844166,210.9917908,0.005008557346,210.9917908,0.03997536004,210.9917908,0.04003627226,210.9917908,0.03989027813,210.9917908,0.001010364736,210.9917908,0.0009869618807,210.9917908,0.001090623904,
210.0007935,67.0195694,210.0007935,0.005881872494,210.0007935,1.703330054E-005,210.0007935,3.422259761E-005,210.0007935,4.24531936E-006,210.0007935,0.185121268,210.0007935,0.1849233657,210.0007935,0.1847765744,210.0007935,0.3543883562,210.0007935,0.3546724916,210.0007935,0.3540260196,210.0007935,0.005192528479,210.0007935,0.005136208143,210.0007935,0.005142808892,210.0007935,0.04087562487,210.0007935,0.04091137648,210.0007935,0.04074948281,210.0007935,0.0009039462311,210.0007935,0.0009713433101,210.0007935,0.001035455498,
209.0097504,66.80604553,209.0097504,0.005703693256,209.0097504,6.464207399E-005,209.0097504,0.000110676614,209.0097504,8.882384282E-005,209.0097504,0.1923632026,209.0097504,0.191910699,209.0097504,0.1920802742,209.0097504,0.3656974435,209.0097504,0.3657934964,209.0097504,0.3653870821,209.0097504,0.005497048143,209.0097504,0.005500115454,209.0097504,0.005580028985,209.0097504,0.04200151563,209.0097504,0.04208886251,209.0097504,0.04181273282,209.0097504,0.001102873008,209.0097504,0.001001102035,209.0097504,0.001151742996,
208.0186157,66.49146271,208.0186157,0.004815580323,208.0186157,2.133056114E-005,208.0186157,-3.261619668E-006,208.0186157,4.400616831E-007,208.0186157,0.200464651,208.0186157,0.2003891319,208.0186157,0.200274989,208.0186157,0.3789358735,208.0186157,0.3791717291,208.0186157,0.3787416816,208.0186157,0.005884164479,208.0186157,0.005811671726,208.0186157,0.005892928224,208.0186157,0.04326371849,208.0186157,0.04331771284,208.0186157,0.04317558929,208.0186157,0.001061196439,208.0186157,0.0009742230759,208.0186157,0.001093478524,
206.9877472,66.13554382,206.9877472,0.006693175994,206.9877472,-8.945269656E-005,206.9877472,-9.100553143E-005,206.9877472,-0.0001115024352,206.9877472,0.20863536,206.9877472,0.2084606588,206.9877472,0.2083253115,206.9877472,0.3926168084,206.9877472,0.3926858902,206.9877472,0.3920372427,206.9877472,0.006491656415,206.9877472,0.006384070497,206.9877472,0.00644620182,206.9877472,0.0448663868,206.9877472,0.04493045807,206.9877472,0.04477285221,206.9877472,0.0009672442102,206.9877472,0.0009932145476,206.9877472,0.001111281454,
205.9964294,65.7746048,205.9964294,0.003915521316,205.9964294,-4.685107706E-005,205.9964294,-6.978296733E-005,205.9964294,-0.0001065335746,205.9964294,0.2161509395,205.9964294,0.2158605009,205.9964294,0.215736866,205.9964294,0.4054276347,205.9964294,0.4053916037,205.9964294,0.4049298167,205.9964294,0.007311077788,205.9964294,0.007366522681,205.9964294,0.00738913985,205.9964294,0.04689619318,205.9964294,0.04691346735,205.9964294,0.04681640491,205.9964294,0.0009943302721,205.9964294,0.0009880255675,205.9964294,0.001029669191,
